DigiCert EV Code Signing CA (SHA2)	Paretologic Inc	WL by FPIR Etrack#3973227
GlobalSign CodeSigning CA - G3	LongEasy Co., Ltd	WL by FPIR ET#3976154
GlobalSign CodeSigning CA - G3	RayShare Co.,Ltd	WL by FPIR ET#3976154
GlobalSign CodeSigning CA - G3	OKWare Co., Ltd	WL by FPIR ET#3976154
COMODO RSA Code Signing CA	Lantek Sheet Metal Solutions, S.L.	WL by FPIR ET#3978463
StartCom Class 3 Object CA	InLoox GmbH	WL by FPIR Etrack#3976056
Certum Code Signing CA SHA2	Fineco Software	WL by FPIR Etrack#3977096
GlobalSign CodeSigning CA - G3	FonePaw Technology Limited	WL by FPIR Etrack#3981711
GlobalSign CodeSigning CA - SHA256 - G3	FonePaw Technology Limited	WL by FPIR Etrack#3981711
Go Daddy Secure Certificate Authority - G2	Calibrated Software, Inc.	WL by FPIR ET#3984352
DigiCert SHA2 Assured ID Code Signing CA	Atlassian, Inc.	WL by FPIR ET#3985212
thawte SHA256 Code Signing CA	Adaptive Insights, Inc.	WL by FPIR ET#3985223
DigiCert SHA2 Assured ID Code Signing CA	GitHub, Inc.	WL by FPIR ET#3985486
Go Daddy Secure Certificate Authority - G2	Actian Corporation	WL by FPIR Etrack#3985240
DigiCert SHA2 Assured ID Code Signing CA	ClearOne, Inc.	WL by FPIR Etrack#3981136
DigiCert SHA2 Assured ID Code Signing CA	BitRecover Software	WL by FPIR Etrack#3985270
Go Daddy Secure Certificate Authority - G2	ANDREA VACONDIO	WL by FPIR Etrack#3986125
Go Daddy Secure Certificate Authority - G2	Edelino Commerce Inc.	WL by FPIR Etrack#3985625
DigiCert EV Code Signing CA (SHA2)	SparkLabs Pty Ltd	WL by FPIR ET#3986383
COMODO RSA Code Signing CA	Adarsh Kini	WL by FPIR ET#3985610
GlobalSign Extended Validation CodeSigning CA - SHA256 - G2	Addinsoft sarl	WL by FPIR Etrack#3987012
COMODO RSA Code Signing CA	Joseph Albahari	WL by FPIR Etrack#3987140
COMODO RSA Code Signing CA	BBM Analytics	Wl by FPIR Etrack#3988172
DigiCert EV Code Signing CA (SHA2)	Medical Domain Inc	WL by FPIR Etrack#3988005
COMODO RSA Code Signing CA	AgileBits Inc.	WL by FPIR Etrack#3986868
DigiCert SHA2 Assured ID Code Signing CA	Hauppauge Computer Works Inc.	WL by FPIR Etrack#3986700
GlobalSign CodeSigning CA - SHA256 - G2	FXhome Limited	WL by FPIR Etrack#3989963
Thawte Code Signing CA	F5 Networks	WL by FPIR Etrack#3989541
VeriSign Class 3 Code Signing 2001-4 CA	IBMUK Ltd	WL by FPIR Etrack#3989541
VeriSign Class 3 Code Signing 2001 CA	LEAD Technologies, Inc	WL by FPIR Etrack#3989541
GlobalSign ObjectSign CA	Heidi Computers Ltd	WL by FPIR Etrack#3989541
Go Daddy Secure Certificate Authority - G2	EnterpriseDB Corporation	WL by FPIR Etrack#3990240
Go Daddy Secure Certificate Authority - G2	MCG Energy Solutions LLC	WL by FPIR Etrack#3989138
COMODO RSA Code Signing CA	Jan Fiala	WL by FPIR Etrack#3991030
Go Daddy Secure Certificate Authority - G2	ISL Online Ltd.	WL by FPIR Etrack#3991252
DigiCert EV Code Signing CA (SHA2)	Paper Software LLC	WL by FPIR Etrack#3991608
COMODO RSA Code Signing CA	Patientsky AS	WL by FPIR Etrack#3991623
GlobalSign Extended Validation CodeSigning CA - SHA256 - G2	Ascora GmbH	WL by FPIR ET#3991977
COMODO RSA Code Signing CA	Just Great Software	WL by FPIR ET#3993571
Entrust Code Signing CA - OVCS1	Mentor Graphics Corporation	WL by FPIR ET#3992339
thawte SHA256 Code Signing CA	Imagitech LTD	WL by FPIR ET#3995059
thawte SHA256 Code Signing CA	Fired Up Software	WL by FPIR ET#3994301
DigiCert EV Code Signing CA (SHA2)	MachiningCloud, Inc.	WL by FPIR ET#3995067
COMODO RSA Code Signing CA	ReverseVision	WL by FPIR ET#3995652
GlobalSign CodeSigning CA - SHA256 - G2	eMagicOne Ltd	WL by FPIR ET#3995666
DigiCert SHA2 Assured ID Code Signing CA	Intercom, Inc.	WL by FPIR ET#3998119
thawte SHA256 Code Signing CA	Alexander Guettler	WL by FPIR ET#3995892
Starfield Secure Certification Authority	Rowdy Dog Software	WL by FPIR ET#3998279
Go Daddy Secure Certificate Authority - G2	RingCentral, Inc.	WL by FPIR ET#4000084
thawte SHA256 Code Signing CA	Search Portal Sputnik Ltd	WL by FPIR ET#3994660
GlobalSign CodeSigning CA - SHA256 - G2	arara, inc.	WL by FPIR ET#3995748
thawte SHA256 Code Signing CA	DigiDNA SARL	WL by FPIR ET#4001366
COMODO RSA Code Signing CA	AxCrypt AB	WL by FPIR ET#3996421
DigiCert Assured ID Code Signing CA-1	Panda Security S.L	WL by FPIR ET# 3996251
DigiCert SHA2 Assured ID Code Signing CA	Panda Security S.L	WL by FPIR ET# 3996251
COMODO Code Signing CA 2	ADVSoft (Ch. P. D. Alferev)	WL by Sunil: CDM Cnet to good55 September 2016
COMODO Code Signing CA 2	High-Logic B.V.	WL by Sunil: CDM Cnet to good55 September 2016
COMODO Code Signing CA 2	Softdiv Software Sdn Bhd	WL by Sunil: CDM Cnet to good55 September 2016
COMODO Code Signing CA 2	WDPS LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	AZ-INVEST AGNIESZKA ZAS	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Aquila Software	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	DeskShare, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	DgFlick Solutions Pvt. Ltd.	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Dusan Rodina	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Fabricio Fishkel	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Freight plus	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Gaia Dream Creation Inc.	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Gammadyne Corporation	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	John Loper II	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Komodo Laboratories LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Manggala Cipta Indonesia, PT	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Mark Bloomfield	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Mondago Ltd	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	MoneyThumb LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Music Future	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Nsasoft US LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Pipelinersales Corporation	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Redcort Software	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Rustemsoft LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Siber Systems	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Summitsoft Corporation	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	ThreeDify Incorporated	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Traction Software Ltd	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Upscene	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Vitzo LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	WDPS LLC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	Wenlin Institute, Inc. SPC	WL by Sunil: CDM Cnet to good55 September 2016
COMODO SHA-256 Code Signing CA	Scooter Software Inc	WL by Sunil: CDM Cnet to good55 September 2016
Certum Code Signing CA	Gianpaolo Bottin	WL by Sunil: CDM Cnet to good55 September 2016
Certum Code Signing CA SHA2	Konstantin Chigakov	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert EV Code Signing CA (SHA2)	Enigma Digital, Ltd	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert EV Code Signing CA (SHA2)	Wireshark Foundation, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert SHA2 Assured ID Code Signing CA	Nitro Software, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert SHA2 Assured ID Code Signing CA	Shazzle LLC	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert SHA2 Assured ID Code Signing CA	TechSmith Corporation	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert SHA2 Assured ID Code Signing CA	Tenable Network Security Inc.	WL by Sunil: CDM Cnet to good55 September 2016
DigiCert SHA2 Assured ID Code Signing CA	WOT Services Oy	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign CodeSigning CA - G2	Luculent Systems, LLC	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign CodeSigning CA - G2	Tobias Erichsen	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign CodeSigning CA - G2	Yandex LLC	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign CodeSigning CA - SHA256 - G2	Christian Schmitz Software GmbH	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign CodeSigning CA - SHA256 - G2	Elaborate Bytes AG	WL by Sunil: CDM Cnet to good55 September 2016
GlobalSign Extended Validation CodeSigning CA - SHA256 - G2	JAM Software GmbH	WL by Sunil: CDM Cnet to good55 September 2016
Go Daddy Secure Certificate Authority - G2	Gecko Software, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
Go Daddy Secure Certificate Authority - G2	On Safe Lines QHSE Software Ltd	WL by Sunil: CDM Cnet to good55 September 2016
Go Daddy Secure Certificate Authority - G2	Sapro Systems	WL by Sunil: CDM Cnet to good55 September 2016
Go Daddy Secure Certificate Authority - G2	The Computer Kernel LLC	WL by Sunil: CDM Cnet to good55 September 2016
Go Daddy Secure Certificate Authority - G2	Wittybee, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Object CA	Chengzhu Li	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Object CA	Ivaylo Beltchev	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Primary Intermediate Object CA	Dmitry Kozhinov	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Primary Intermediate Object CA	MOZAIK Education Ltd.	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Primary Intermediate Object CA	Papenmeier Software UG (haftungsbeschr???nkt)	WL by Sunil: CDM Cnet to good55 September 2016
StartCom Class 2 Primary Intermediate Object CA	Richard Jefferies	WL by Sunil: CDM Cnet to good55 September 2016
Thawte Code Signing CA - G2	MAXON Computer GmbH	WL by Sunil: CDM Cnet to good55 September 2016
Thawte Code Signing CA - G2	iMobie Inc.	WL by Sunil: CDM Cnet to good55 September 2016
Trustwave Code Signing SHA256 CA, Level 1	Codejock Technologies, LLC	WL by Sunil: CDM Cnet to good55 September 2016
UTN-USERFirst-Object	EXP Systems LLC	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 2 Code Signing CA G2	Zhang Qingming	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA	Bada Technology Co.,Ltd	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA	Duodian Online Technology Co. Ltd.	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA	Fuzhou Xianzhi Ruishi Information Technology Co.,Ltd	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA	Hengyida Information Technology CO.,LTD.	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA	UnionCam Technology Co,Ltd.	WL by Sunil: CDM Cnet to good55 September 2016
WoSign Class 3 Code Signing CA G2	Beijing Shuangqipuhua Technology Co., Ltd.	WL by Sunil: CDM Cnet to good55 September 2016
thawte SHA256 Code Signing CA	Di Wu	WL by Sunil: CDM Cnet to good55 September 2016
thawte SHA256 Code Signing CA	E-Mig Technology, Inc.	WL by Sunil: CDM Cnet to good55 September 2016
thawte SHA256 Code Signing CA	Evolucion Pty Ltd	WL by Sunil: CDM Cnet to good55 September 2016
thawte SHA256 Code Signing CA	Unreal Streaming Technologies	WL by Sunil: CDM Cnet to good55 September 2016
thawte SHA256 Code Signing CA	VintaSoft Ltd	WL by Sunil: CDM Cnet to good55 September 2016
COMODO RSA Code Signing CA	apivision.com	WL by FPIR ET#3995038
GlobalSign CodeSigning CA - SHA256 - G2	Intrasoft International Scandinavia A/S	WL by FPIR ET#4005040
Go Daddy Secure Certificate Authority - G2	Imadio LLC	WL by FPIR Etrack#4002102
COMODO SHA-256 Code Signing CA	DigiGames Inc.	WL by FPIR Etrack#4004078
DigiCert EV Code Signing CA	ERI Economic Research Institute, Inc.	WL by FPIR Etrack#4002977
Thawte Code Signing CA - G2	Mozilla Online Limited	WL by FPIR Etrack#4008667
GlobalSign CodeSigning CA - SHA256 - G2	Vega Bilgisayar Hizmetleri Ltd. Sti.	WL by FPIR Etrack#4005987
DigiCert SHA2 Assured ID Code Signing CA	Praetorian Technologies, LLC	WL by FPIR Etrack#4008189
COMODO RSA Code Signing CA	Watchful Eye Software Limited	WL by FPIR Etrack#4010226
Entrust Code Signing CA - OVCS1	Fidelity Investments (FMR LLC)	WL by FPIR Etrack#4016016
DigiCert SHA2 Assured ID Code Signing CA	OptionVue Systems International, Inc.	WL by FPIR Etrack#4016295
GlobalSign CodeSigning CA - G2	Miray Software AG	WL by FPIR Etrack#4016804
COMODO RSA Code Signing CA	BOC Products & Services AG	WL by FPIR Etrack#4016713
Symantec Class 3 SHA256 Code Signing CA - G2	Lenovo	WL by FPIR Etrack#4016139
DigiCert EV Code Signing CA (SHA2)	Amyuni Technologies, Inc.	WL by FPIR Etrack#4019590
DigiCert SHA2 Assured ID Code Signing CA	QlikTech International AB	WL by FPIR ETrack#4045970
DigiCert EV Code Signing CA (SHA2)	iCognition PTY Limited	WL by FPIR Etrack#4046376
DigiCert EV Code Signing CA (SHA2)	NCS Pearson, Inc.	WL by FPIR Etrack#4037838
COMODO RSA Code Signing CA	KeepSolid Inc.	WL by FPIR Etrack#4047595
DigiCert SHA2 Assured ID Code Signing CA	Brave Software, Inc.	WL by FPIR Etrack#4047651
COMODO RSA Code Signing CA	Persistent Systems Ltd.	WL by FPIR Etrack#4048420
DigiCert SHA2 Assured ID Code Signing CA	Arcon TechSolutions Private Limited	WL by FPIR Etrack#4048781
COMODO RSA Code Signing CA	KC Softwares	WL by FPIR Etrack#4050773
DigiCert SHA2 Assured ID Code Signing CA	Windscribe Limited	WL by FPIR Etrack#4050738
Symantec Class 3 SHA256 Code Signing CA	Squirrels LLC	WL by FPIR Etrack#4049746
Go Daddy Secure Certificate Authority - G2	PaperCut Software International Pty Ltd	WL by FPIR Etrack#4049562
COMODO RSA Code Signing CA	Sir Joseph Isherwood Limited	WL by FPIR Etrack#4051624
thawte SHA256 Code Signing CA	WebToGo GmbH	WL by FPIR Etrack#4050777
GlobalSign ObjectSign CA	Jonathan Bennett	WL by FPIR
COMODO RSA Code Signing CA	Add-ins.com LLC	WL by FPIR
Go Daddy Secure Certificate Authority - G2	Paper River Consulting Ltd.	WL by FPIR Etrack#4051372
DigiCert SHA2 Assured ID Code Signing CA	Focoosin SpA	WL by FPIR Etrack#4052775
COMODO RSA Code Signing CA	Comcast Corporation	WL by FPIR Etrack#4049275
DigiCert SHA2 Assured ID Code Signing CA	MQGem Software Limited	WL by FPIR Etrack#4053213
COMODO RSA Code Signing CA	Cajon Rail LLC	WL by FPIR Etrack#4053214
COMODO RSA Code Signing CA	Kebrite Solutions Inc	WL by FPIR Etrack#4053215
DigiCert SHA2 Assured ID Code Signing CA	IMS Health Inc.	WL by FPIR Etrack#4053219
thawte SHA256 Code Signing CA	MongoDB, Inc.	WL by FPIR Etrack#4053220
COMODO SHA-256 Code Signing CA	Georg Isert	WL by FPIR Etrack#4053224
GlobalSign Extended Validation CodeSigning CA - SHA256 - G2	ConnectWise, Inc.	WL by FPIR Etrack#4053223
DigiCert SHA2 Assured ID Code Signing CA	WatchDox Inc.	WL by FPIR Etrack#4053221
StartCom Class 3 Object CA	Python Software Foundation	WL by FPIR ET#4052933
COMODO RSA Code Signing CA	Owen Ransen	WL by FPIR Etrack#4053407
DigiCert High Assurance Code Signing CA-1	SecureAge Technology Pte Ltd	WL by FPIR Etrack#4053408
COMODO RSA Code Signing CA	Cockos Incorporated	WL by FPIR Etrack#4053614
COMODO RSA Code Signing CA	TickTrade Systems Inc	WL by FPIR ETrack#4053225
COMODO RSA Code Signing CA	Devolutions inc.	WL by FPIR Etrack#4053218
COMODO Code Signing CA 2	Devolutions inc.	WL by FPIR ETrack#4053217
DigiCert SHA2 Assured ID Code Signing CA	Fuzebox Software Corporation	WL by FPIR Etrack#4053216
COMODO RSA Code Signing CA	University of California, Berkeley	WL by FPIR Etrack#4053615
COMODO RSA Code Signing CA	Struware, LLC	WL by FPIR Etrack#4053526
DigiCert EV Code Signing CA (SHA2)	Apowersoft Ltd	WL by FPIR Etrack#4053804
DigiCert SHA2 Assured ID Code Signing CA	Topaz Labs, LLC	WL by FPIR Etrack#4054056
COMODO RSA Code Signing CA	Vena Solutions Canada Inc.	WL by FPIR Etrack#4054211
GlobalSign CodeSigning CA - SHA256 - G2	Thesycon Software Solutions GmbH & Co. KG	WL by FPIR Etrack#4053201
thawte SHA256 Code Signing CA	PEOPLECERT INTERNATIONAL LTD	WL by FPIR ETrack#4054394
COMODO RSA Code Signing CA	Key Metric Software	WL by FPIR Etrack#4054397
Go Daddy Secure Certificate Authority - G2	Fitsec Oy	WL by FPIR Etrack#4054284
Go Daddy Secure Certificate Authority - G2	APPCELERATOR, INC.	WL by FPIR Etrack#4053926
thawte SHA256 Code Signing CA	Smilegate Stove Inc.	WL by FPIR Etrack#4055710
COMODO RSA Code Signing CA	S and S Computing	WL by FPIR Etrack#4056558
DigiCert SHA2 Assured ID Code Signing CA	INTERNATIONAL BUSINESS MACHINES CORPORATION	WL by FPIR Etrack#4056561
Entrust Code Signing CA - OVCS1	Dell Inc	WL by FPIR Etrack#4056560
DigiCert SHA2 Assured ID Code Signing CA	SAFENGSERVICES & TECHNOLOGIES LTEE	WL by FPIR Etrack#4056562
thawte SHA256 Code Signing CA	Respondus, Inc.	WL by FPIR Etrack#4056566
DigiCert SHA2 Assured ID Code Signing CA	Aternity Information Systems Ltd	WL by FPIR Etrack#4056565
DigiCert SHA2 Assured ID Code Signing CA	Versatile Security Sweden AB	WL by FPIR Etrack#4056564
Certum Code Signing CA SHA2	Open Source Developer, Dominik Reichl	WL by FPIR Etrack#4055354
COMODO RSA Code Signing CA	Primera Technology, Inc.	WL by FPIR Etrack#4055490
thawte SHA256 Code Signing CA	Arvato Digital Services, llc	WL by FPIR Etrack#4055766
thawte SHA256 Code Signing CA	Webcash Co., Ltd	WL by FPIR Etrack#4054400
COMODO RSA Code Signing CA	HP Inc.	WL by FPIR Etrack#4055256
DigiCert SHA2 Assured ID Code Signing CA	TIBCO Software Inc.	WL by FPIR Etrack#4056707
DigiCert SHA2 Assured ID Code Signing CA	Pierre GOUGELET	WL by FPIR Etrack#4056714
GlobalSign CodeSigning CA - SHA256 - G2	OSIsoft, LLC	WL by FPIR Etrack#4057631
GlobalSign CodeSigning CA - SHA256 - G2	Geomensura	WL by FPIR Etrack#4057614
COMODO Code Signing CA 2	Cytotrade, spol. s r.o.	WL by FPIR Etrack#4057926
COMODO RSA Code Signing CA	Ruiware, LLC	WL by FPIR Etrack#4058395
thawte SHA256 Code Signing CA	Smilegate Megaport Inc.	WL by FPIR Etrack#4058396
DigiCert Assured ID Code Signing CA-1	Malwarebytes Corporation	WL by FPIR Etrack#4059276
COMODO RSA Code Signing CA	Red Gate Software Ltd	WL by FPIR ET#4059646
DigiCert SHA2 Assured ID Code Signing CA	Solid State Networks I, LLC	WL by FPIR ET#4059648
Thawte Code Signing CA - G2	Motorola Mobility LLC	WL by FPIR ET#4059647
Thawte Code Signing CA - G2	think-cell Software GmbH	WL by FPIR ET#4059650
DigiCert SHA2 Assured ID Code Signing CA	Cliqz GmbH	WL by FPIR ET#4059651
Go Daddy Secure Certificate Authority - G2	Cloud9 Technologies, LLC	WL by FPIR ET#4059649
DigiCert SHA2 Assured ID Code Signing CA	Wargaming.net LLP	WL by FPIR ET#4053222
thawte SHA256 Code Signing CA	Cyber-Ark Software Inc	WL by FPIR Etrack#4059837
Entrust Code Signing CA - OVCS1	AOL Inc.	WL by FPIR Etrack#4059642
thawte SHA256 Code Signing CA	Plus500 LTD	WL by FPIR Etrack#4059638
COMODO RSA Code Signing CA	Internet Testing Systems	WL by FPIR Etrack#4059825
GlobalSign CodeSigning CA - SHA256 - G3	TECNOSPEED TECNOLOGIA DE INFORMACAO LTDA	WL by FPIR Etrack#4059851
DigiCert EV Code Signing CA (SHA2)	PremiumSoft CyberTech Limited	WL by FPIR Etrack#4060249
thawte SHA256 Code Signing CA	Pro Softnet Corporation	WL by FPIR ET#4060251
COMODO RSA Code Signing CA	Biscount Software Pty Ltd	WL by FPIR Etrack#4060962
GlobalSign CodeSigning CA - SHA256 - G2	Kaseya Limited	WL by FPIR Etrack#4060965
COMODO RSA Code Signing CA	Metacoda Pty Ltd	WL by FPIR Etrack#4060973
DigiCert High Assurance Code Signing CA-1	Invincea, Inc.	WL by FPIR Etrack#4060980
thawte SHA256 Code Signing CA	Xerox Corporation	WL by FPIR Etrack#4061178
DigiCert SHA2 Assured ID Code Signing CA	Altair Engineering, Inc.	WL by FPIR Etrack#4060879
COMODO RSA Code Signing CA	HHS Software Corp.	WL by FPIR Etrack#4061812
thawte SHA256 Code Signing CA	Valley Agricultural Software	WL by FPIR Etrack#4061787
DigiCert SHA2 High Assurance Code Signing CA	Watthour Engineering Company, Inc.	WL by FPIR ETrack#4061786
DigiCert EV Code Signing CA (SHA2)	Sophos Ltd	WL by FPIR Etrack#4061346
COMODO RSA Code Signing CA	Mentor Graphics	DS whilisting becuase of customer FPs (ESOB-199).
Thawte Code Signing CA - G2	digitalonnet	WL by FPIR Etrack#4062421
thawte SHA256 Code Signing CA	LICIEL Environnement	WL by FPIR Etrack#4063018
DigiCert EV Code Signing CA (SHA2)	Bitvise Limited	WL by FPIR Etrack#4063436
COMODO RSA Code Signing CA	Ivan Yurievich Permyakov IP	WL by FPIR Etrack#4063424
COMODO RSA Code Signing CA	Richardson Software, LLC	WL by FPIR Etrack#4063760
SHA256 Code Signing CA	SOVDWAER Gesellschaft fuer EDV-Loesungen mbH	WL by FPIR Etrack#4064934
thawte SHA256 Code Signing CA	Emurasoft, Inc.	WL by FPIR Etrack#4063761
COMODO RSA Code Signing CA	Tweaking LLC	WL by FPIR Etrack#4063764
thawte SHA256 Code Signing CA	RAONWIZ Technology Inc.	WL by FPIR Etrack#4064929
COMODO RSA Code Signing CA	Sabre Travel Network (Hong Kong) Ltd.	WL by FPIR Etrack#4063766
Go Daddy Secure Certificate Authority - G2	Yubico AB	WL by FPIR Etrack#4064128
Go Daddy Secure Certificate Authority - G2	Donya Labs AB	WL by FPIR Etrack#4064234
thawte SHA256 Code Signing CA	DV Bern AG	WL by FPIR Etrack#18561
WoSign Class 3 Code Signing CA G2	DALIAN LIDE TECHNOLOGY CO., LTD.	WL by FPIR Etrack#4065334
GlobalSign CodeSigning CA - SHA256 - G3	Rasyonet Bilgisayar Yazilim ve Danismanlik A.S.	WL by FPIR Etrack#4065338
COMODO RSA Code Signing CA	Link Data Security A/S	WL by FPIR Etrack#4054401
thawte SHA256 Code Signing CA	SOVDWAER Gesellschaft fuer EDV-Loesungen mbH	WL by FPIR Etrack#4064934
thawte SHA256 Code Signing CA	Softwareschmiede Hoeffl GmbH	WL by FPIR Etrack#4066258
DigiCert SHA2 Assured ID Code Signing CA	BAYARD PRESSE	WL by FPIR Etrack#4065480
COMODO RSA Code Signing CA	Deep Foods Inc	WL by FPIR Etrack#4067171
Go Daddy Secure Certificate Authority - G2	High-Tech Innovation Labs Ltd	WL by FPIR Etrack#4067605
GlobalSign CodeSigning CA - G2	PacketVideo Corporation	WL by FPIR Etrack#4068557
COMODO RSA Code Signing CA	Taishin International Bank	WL by FPIR Etrack#4068558
COMODO RSA Code Signing CA	Seek & Partners SpA	WL by FPIR Etrack#4068556
GlobalSign CodeSigning CA - SHA256 - G3	Entreda, Inc.	WL by FPIR Etrack#4069420
DigiCert Assured ID Code Signing CA-1	Performix LLC	WL by FPIR Etrack#4072461
DigiCert EV Code Signing CA	Conceptual MindWorks, Inc.	WL by FPIR Etrack#4072949
GlobalSign CodeSigning CA - SHA256 - G2	Intevation GmbH	WL by FPIR Etrack#4070650
GlobalSign CodeSigning CA - G2	HIMSA A/S	WL by FPIR Etrack#4071540
DigiCert EV Code Signing CA (SHA2)	The Tor Project, Inc.	WL by FPIR Etrack#4071944
COMODO RSA Code Signing CA	Mizo Tech LTD	WL by FPIR Etrack#4069421
thawte SHA256 Code Signing CA	OLSOFT	WL by FPIR Etrack#4069011
COMODO RSA Code Signing CA	Piotr Ulaszewski	WL by FPIR Etrack#4065785
COMODO RSA Code Signing CA	Epiphyte Three Inc	WL by FPIR Etrack#4070168
GlobalSign CodeSigning CA - SHA256 - G2	GIANTS Software GmbH	WL by FPIR Etrack#4070171
Go Daddy Secure Certificate Authority - G2	Big Nerd Software, LLC	WL by FPIR Etrack#4072948
DigiCert High Assurance Code Signing CA-1	Focusrite Audio Engineering Limited	WL by FPIR Etrack#4072344
COMODO RSA Code Signing CA	Kochman Consultants, Ltd (KCL)	WL by FPIR Etrack#4069116
COMODO RSA Code Signing CA	Computer Expert Group, Inc.	WL by FPIR Etrack#4069166
GlobalSign CodeSigning CA - SHA256 - G3	Entreda, Inc.	WL by FPIR Etrack#4071337
Go Daddy Secure Certificate Authority - G2	Smartbear Sweden AB	WL by FPIR Etrack#4072048
Go Daddy Secure Certificate Authority - G2	Mitel Communications AB	WL by FPIR Etrack#4073284
Starfield Secure Certificate Authority - G2	Foxit Software Incorporated	WL by FPIR Etrack#4075208
Go Daddy Secure Certificate Authority - G2	X-Ways Software Technology AG	WL by FPIR Etrack#4075209
COMODO RSA Code Signing CA	FRACTiLE Games	WL by FPIR Etrack#4075210
DigiCert SHA2 Assured ID Code Signing CA	Facebook, Inc.	WL by FPIR Etrack#4074806
COMODO RSA Code Signing CA	Elastica Inc.	WL by FPIR Etrack#4078530
GlobalSign CodeSigning CA - SHA256 - G2	BGL CORPORATE SOLUTIONS PTY LTD	WL by FPIR Etrack#4077255
Go Daddy Secure Certificate Authority - G2	Meraki, LLC.	WL by FPIR Etrack#4076477
DigiCert SHA2 Assured ID Code Signing CA	OpenVPN Technologies, Inc.	WL by FPIR Etrack#4075952
GlobalSign CodeSigning CA - SHA256 - G2	Markit North America, Inc	WL by FPIR Etrack#4075951
COMODO RSA Code Signing CA	SAITO-KIKAKU CORPORATION	WL by FPIR Etrack#4075949
GlobalSign CodeSigning CA - SHA256 - G2	Maerzhaeuser Wetzlar GmbH + Co. KG	WL by FPIR Etrack#4075620
COMODO RSA Code Signing CA	Guthrie CAD/GIS Software Pty Ltd	WL by FPIR Etrack#4074036
COMODO RSA Code Signing CA	Sync.com Inc.	WL by FPIR Etrack#4073634
